Year;Campaign;Catalog;Category;Category 2;Physical Page;Physical Page 2;Display Page;Display Page 2;ID;ID 2;SKU;Title;Title 2;Variant;Price;Price Standard;Description;Images;Shade File;Unit Volume;Unit Measure
2025;06;katalog;COLOR;COLOR;66;66;62;62;="38315";="38315";="38315";"Tónovací balzám na rty";"Tónovací balzám na rty";"Nude";109.90;139.90;"<p><strong>Tónovací balzám na rty</strong></p><p>&nbsp,</p><p>Ultra péče o rty a přirození barva v jednom!</p><p>&nbsp,</p><p>Objevte vrstvitelné tónované krytí pro zdravý vzhled rtů se saténovým efektem.</p><p>&nbsp,</p><p>• hydratace: okamžitě poskytne suchým rtům hydrataci díky jedinečnému vyživujícímu složení</p><p>• ochrana: SPF 10 s antioxidanty</p><p>&nbsp,</p><p>Barva, kterou milujete + péče, kterou si vaše rty zaslouží!</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1226917"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/38315.jpg?v=1747835368";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="2";g
2025;06;katalog;COLOR;COLOR;66;66;62;62;="47571";="47571";="47571";"Tónovací balzám na rty";"Tónovací balzám na rty";"Papaya";109.90;139.90;"<p><strong>Tónovací balzám na rty</strong></p><p>&nbsp,</p><p>Ultra péče o rty a přirození barva v jednom!</p><p>&nbsp,</p><p>Objevte vrstvitelné tónované krytí pro zdravý vzhled rtů se saténovým efektem.</p><p>&nbsp,</p><p>• hydratace: okamžitě poskytne suchým rtům hydrataci díky jedinečnému vyživujícímu složení</p><p>• ochrana: SPF 10 s antioxidanty</p><p>&nbsp,</p><p>Barva, kterou milujete + péče, kterou si vaše rty zaslouží!</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1226917"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/47571.jpg?v=1747835382";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="2";g
2025;06;katalog;COLOR;COLOR;66;66;62;62;="45385";="45385";="45385";"Tónovací balzám na rty";"Tónovací balzám na rty";"Red";109.90;139.90;"<p><strong>Tónovací balzám na rty</strong></p><p>&nbsp,</p><p>Ultra péče o rty a přirození barva v jednom!</p><p>&nbsp,</p><p>Objevte vrstvitelné tónované krytí pro zdravý vzhled rtů se saténovým efektem.</p><p>&nbsp,</p><p>• hydratace: okamžitě poskytne suchým rtům hydrataci díky jedinečnému vyživujícímu složení</p><p>• ochrana: SPF 10 s antioxidanty</p><p>&nbsp,</p><p>Barva, kterou milujete + péče, kterou si vaše rty zaslouží!</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1226917"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/45385.jpg?v=1747835378";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="2";g
2025;06;katalog;COLOR;COLOR;66;66;62;62;="40154";="40154";="40154";"Tónovací balzám na rty";"Tónovací balzám na rty";"Plum";109.90;139.90;"<p><strong>Tónovací balzám na rty</strong></p><p>&nbsp,</p><p>Ultra péče o rty a přirození barva v jednom!</p><p>&nbsp,</p><p>Objevte vrstvitelné tónované krytí pro zdravý vzhled rtů se saténovým efektem.</p><p>&nbsp,</p><p>• hydratace: okamžitě poskytne suchým rtům hydrataci díky jedinečnému vyživujícímu složení</p><p>• ochrana: SPF 10 s antioxidanty</p><p>&nbsp,</p><p>Barva, kterou milujete + péče, kterou si vaše rty zaslouží!</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1226917"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/40154.jpg?v=1747835372";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="2";g
2025;06;katalog;COLOR;COLOR;58;58;54;54;="01800";="01800";="01800";"Gel na obočí Brow Boost";"Gel na obočí Brow Boost";"Soft Black";179.90;199.90;"<p><strong>Gel na obočí Brow Boost</strong></p>
<p>&nbsp,</p>
<p>Upravené a přirozeně vypadající obočí dokáže s vaším líčením hotové zázraky. Zvýrazní nejen vaše oči, ale také celý obličej. Dejte si tedy s jeho úpravou opravdu záležet. Barevný gel pro větší objem obočí tónuje, fixuje a dodává mu ten správný tvar. Jeho lehká konzistence, přirozené odstíny a přesný kartáček zajišťují jednoduchou aplikaci s velkým efektem. Díky pečujícímu obsahu jojobového a meruňkového oleje vaše obočí bude nejen krásné, ale také zdravě vypadající.</p>
<p><strong>&nbsp,</strong></p>
<p><strong>Vlastnosti</strong>:</p>
<ul>
<li>přirozeně zvýrazňuje a definuje obočí</li>
<li>přesný kartáček pro jednoduchou a efektivní aplikaci</li>
<li>zahušťuje obočí</li>
<li>dlouhotrvající výdrž</li>
<li>intenzivní pigmentace</li>
<li>dostupné ve 4 odstínech</li>
</ul>
<p>&nbsp,</p>
<p>Jak aplikovat:</p>
<p>Pomocí kartáčku učešte obočí a upravte jej do požadovaného tvaru. Vždy sledujte směr růstu chloupků, abyste dosáhli přirozeného vzhledu. Opakujte, dokud nedosáhnete požadovaného efektu.</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1226955"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1226955_1_613x613.jpg?v=1747663802";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/shade_1481465.jpg?v=1747663846";="3.30";ml
2025;06;katalog;COLOR;COLOR;58;58;54;54;="16683";="16683";="16683";"Gel na obočí Brow Boost";"Gel na obočí Brow Boost";"Clear";179.90;199.90;"<p><strong>Gel na obočí Brow Boost</strong></p>
<p>&nbsp,</p>
<p>Upravené a přirozeně vypadající obočí dokáže s vaším líčením hotové zázraky. Zvýrazní nejen vaše oči, ale také celý obličej. Dejte si tedy s jeho úpravou opravdu záležet. Barevný gel pro větší objem obočí tónuje, fixuje a dodává mu ten správný tvar. Jeho lehká konzistence, přirozené odstíny a přesný kartáček zajišťují jednoduchou aplikaci s velkým efektem. Díky pečujícímu obsahu jojobového a meruňkového oleje vaše obočí bude nejen krásné, ale také zdravě vypadající.</p>
<p><strong>&nbsp,</strong></p>
<p><strong>Vlastnosti</strong>:</p>
<ul>
<li>přirozeně zvýrazňuje a definuje obočí</li>
<li>přesný kartáček pro jednoduchou a efektivní aplikaci</li>
<li>zahušťuje obočí</li>
<li>dlouhotrvající výdrž</li>
<li>intenzivní pigmentace</li>
<li>dostupné ve 4 odstínech</li>
</ul>
<p>&nbsp,</p>
<p>Jak aplikovat:</p>
<p>Pomocí kartáčku učešte obočí a upravte jej do požadovaného tvaru. Vždy sledujte směr růstu chloupků, abyste dosáhli přirozeného vzhledu. Opakujte, dokud nedosáhnete požadovaného efektu.</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1226955"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1226955_1_613x613.jpg?v=1747663802";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/shade_1490723.jpg?v=1747664116";="3.30";ml
2025;06;katalog;COLOR;COLOR;58;58;54;54;="08722";="08722";="08722";"Gel na obočí Brow Boost";"Gel na obočí Brow Boost";"Brunette";179.90;199.90;"<p><strong>Gel na obočí Brow Boost</strong></p>
<p>&nbsp,</p>
<p>Upravené a přirozeně vypadající obočí dokáže s vaším líčením hotové zázraky. Zvýrazní nejen vaše oči, ale také celý obličej. Dejte si tedy s jeho úpravou opravdu záležet. Barevný gel pro větší objem obočí tónuje, fixuje a dodává mu ten správný tvar. Jeho lehká konzistence, přirozené odstíny a přesný kartáček zajišťují jednoduchou aplikaci s velkým efektem. Díky pečujícímu obsahu jojobového a meruňkového oleje vaše obočí bude nejen krásné, ale také zdravě vypadající.</p>
<p><strong>&nbsp,</strong></p>
<p><strong>Vlastnosti</strong>:</p>
<ul>
<li>přirozeně zvýrazňuje a definuje obočí</li>
<li>přesný kartáček pro jednoduchou a efektivní aplikaci</li>
<li>zahušťuje obočí</li>
<li>dlouhotrvající výdrž</li>
<li>intenzivní pigmentace</li>
<li>dostupné ve 4 odstínech</li>
</ul>
<p>&nbsp,</p>
<p>Jak aplikovat:</p>
<p>Pomocí kartáčku učešte obočí a upravte jej do požadovaného tvaru. Vždy sledujte směr růstu chloupků, abyste dosáhli přirozeného vzhledu. Opakujte, dokud nedosáhnete požadovaného efektu.</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1226955"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1226955_1_613x613.jpg?v=1747663802";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/shade_1481467.jpg?v=1747663864";="3.30";ml
2025;06;katalog;COLOR;COLOR;58;58;54;54;="13581";="13581";="13581";"Gel na obočí Brow Boost";"Gel na obočí Brow Boost";"Dark Brown";179.90;199.90;"<p><strong>Gel na obočí Brow Boost</strong></p>
<p>&nbsp,</p>
<p>Upravené a přirozeně vypadající obočí dokáže s vaším líčením hotové zázraky. Zvýrazní nejen vaše oči, ale také celý obličej. Dejte si tedy s jeho úpravou opravdu záležet. Barevný gel pro větší objem obočí tónuje, fixuje a dodává mu ten správný tvar. Jeho lehká konzistence, přirozené odstíny a přesný kartáček zajišťují jednoduchou aplikaci s velkým efektem. Díky pečujícímu obsahu jojobového a meruňkového oleje vaše obočí bude nejen krásné, ale také zdravě vypadající.</p>
<p><strong>&nbsp,</strong></p>
<p><strong>Vlastnosti</strong>:</p>
<ul>
<li>přirozeně zvýrazňuje a definuje obočí</li>
<li>přesný kartáček pro jednoduchou a efektivní aplikaci</li>
<li>zahušťuje obočí</li>
<li>dlouhotrvající výdrž</li>
<li>intenzivní pigmentace</li>
<li>dostupné ve 4 odstínech</li>
</ul>
<p>&nbsp,</p>
<p>Jak aplikovat:</p>
<p>Pomocí kartáčku učešte obočí a upravte jej do požadovaného tvaru. Vždy sledujte směr růstu chloupků, abyste dosáhli přirozeného vzhledu. Opakujte, dokud nedosáhnete požadovaného efektu.</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1226955"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1226955_1_613x613.jpg?v=1747663802";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/shade_1481474.jpg?v=1747664138";="3.30";ml
2025;06;katalog;COLOR;COLOR;58;58;54;54;="01222";="01222";="01222";"Gel na obočí Brow Boost";"Gel na obočí Brow Boost";"Light Brown";179.90;199.90;"<p><strong>Gel na obočí Brow Boost</strong></p>
<p>&nbsp,</p>
<p>Upravené a přirozeně vypadající obočí dokáže s vaším líčením hotové zázraky. Zvýrazní nejen vaše oči, ale také celý obličej. Dejte si tedy s jeho úpravou opravdu záležet. Barevný gel pro větší objem obočí tónuje, fixuje a dodává mu ten správný tvar. Jeho lehká konzistence, přirozené odstíny a přesný kartáček zajišťují jednoduchou aplikaci s velkým efektem. Díky pečujícímu obsahu jojobového a meruňkového oleje vaše obočí bude nejen krásné, ale také zdravě vypadající.</p>
<p><strong>&nbsp,</strong></p>
<p><strong>Vlastnosti</strong>:</p>
<ul>
<li>přirozeně zvýrazňuje a definuje obočí</li>
<li>přesný kartáček pro jednoduchou a efektivní aplikaci</li>
<li>zahušťuje obočí</li>
<li>dlouhotrvající výdrž</li>
<li>intenzivní pigmentace</li>
<li>dostupné ve 4 odstínech</li>
</ul>
<p>&nbsp,</p>
<p>Jak aplikovat:</p>
<p>Pomocí kartáčku učešte obočí a upravte jej do požadovaného tvaru. Vždy sledujte směr růstu chloupků, abyste dosáhli přirozeného vzhledu. Opakujte, dokud nedosáhnete požadovaného efektu.</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1226955"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1226955_1_613x613.jpg?v=1747663802";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/shade_1481468.jpg?v=1747664118";="3.30";ml
2025;06;katalog;COLOR;COLOR;58;58;54;54;="12351";="12351";="12351";"Gel na obočí Brow Boost";"Gel na obočí Brow Boost";"Blonde";179.90;199.90;"<p><strong>Gel na obočí Brow Boost</strong></p>
<p>&nbsp,</p>
<p>Upravené a přirozeně vypadající obočí dokáže s vaším líčením hotové zázraky. Zvýrazní nejen vaše oči, ale také celý obličej. Dejte si tedy s jeho úpravou opravdu záležet. Barevný gel pro větší objem obočí tónuje, fixuje a dodává mu ten správný tvar. Jeho lehká konzistence, přirozené odstíny a přesný kartáček zajišťují jednoduchou aplikaci s velkým efektem. Díky pečujícímu obsahu jojobového a meruňkového oleje vaše obočí bude nejen krásné, ale také zdravě vypadající.</p>
<p><strong>&nbsp,</strong></p>
<p><strong>Vlastnosti</strong>:</p>
<ul>
<li>přirozeně zvýrazňuje a definuje obočí</li>
<li>přesný kartáček pro jednoduchou a efektivní aplikaci</li>
<li>zahušťuje obočí</li>
<li>dlouhotrvající výdrž</li>
<li>intenzivní pigmentace</li>
<li>dostupné ve 4 odstínech</li>
</ul>
<p>&nbsp,</p>
<p>Jak aplikovat:</p>
<p>Pomocí kartáčku učešte obočí a upravte jej do požadovaného tvaru. Vždy sledujte směr růstu chloupků, abyste dosáhli přirozeného vzhledu. Opakujte, dokud nedosáhnete požadovaného efektu.</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1226955"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1226955_1_613x613.jpg?v=1747663802";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/shade_1481469.jpg?v=1747663845";="3.30";ml
2025;06;katalog;FRAGRANCE;FRAGRANCE;94;94;90;90;="63792";="63792";="63792";"Rare Onyx EDP";"Rare Onyx EDP";"Rare Onyx";399.90;429.90;"<p><strong>Rare Onyx EDP 50 ml</strong></p>
<p>&nbsp,</p>
<p>Parf&eacute,movan&aacute, voda Rare Onyx dok&aacute,že svou sofistikovanou s&iacute,lou z&aacute,řit jako drahokam. Pokud chcete b&yacute,t nepřehl&eacute,dnuteln&aacute, a r&aacute,da si už&iacute,v&aacute,te pozornosti okol&iacute,, nechte se obklopit nezaměnitelnou vůn&iacute,, d&iacute,ky kter&eacute, se budete c&iacute,tit jedinečně. Kompozice sametov&eacute, meruňky, kter&aacute, je zv&yacute,razněn&aacute, tmav&yacute,m lotosem ve směsi s luxusn&iacute,m mo&scaron,usově ambrov&yacute,m akordem v z&aacute,kladu vůně, tvoř&iacute, harmonickou souhru pro v&yacute,jimečn&eacute, dny.</p>
<p>&nbsp,</p>
<p>Kategorie: ambrově-květinov&aacute, vůně</p>
<p>&nbsp,</p>
<p>Složen&iacute,: meruňka, tmav&yacute, lotos, mo&scaron,us</p>
<p>&nbsp,</p>
<p>Př&iacute,ležitost: Nejl&eacute,pe vynikne v zimn&iacute,ch měs&iacute,c&iacute,ch a při večern&iacute,ch ud&aacute,lostech nebo v&yacute,jimečn&yacute,ch př&iacute,ležitostech.</p>
<p><strong>&nbsp,</strong></p>
<p>&nbsp,</p>
<p><a style=""text-decoration: underline !important,"" href=""https://ce.avon.com/ingredients-warning/sk/1226956"" target=""_blank"">Podrobnosti o způsobu použit&iacute,, ingredienc&iacute,ch a varov&aacute,n&iacute,ch</a></p>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1226956_1_613x613.jpg?v=1747663866";"https://media.ce.avon.digital-catalogue.com/default-shade.jpg?v=1621934601";="50";ml
2025;06;katalog;COLOR;COLOR;51;51;47;47;="32094";="32094";="32094";"Voděodolná řasenka Exxtravert Extra Volume";"Voděodolná řasenka Exxtravert Extra Volume";"Blackest Black";199.90;259.90;"<p><strong>Voděodolná řasenka Exxtravert Extra Volume</strong></p>
<p><strong>&nbsp,</strong></p>
<p>Voděodolné složení s obsahem drobných vláken podobných hedvábí pro extrémní objem řas a vrstvitelný efekt.</p>
<p>&nbsp,</p>
<p>Každá voděodolná vrstva* pro až dvojnásobný objem řas – troufněte si na extrémní objem řas!</p>
<p>&nbsp,</p>
<p>Extrémní výdrž</p>
<p>Složení odolává vodě, rozmazání i horku.</p>
<p>&nbsp,</p>
<p>Složení</p>
<p>Nejčernější syté pigmenty a jemná vlákna podobná hedvábí dodají extra objem a vrstvitelnost.</p>
<p>&nbsp,</p>
<p>Kartáček</p>
<p>Extrémně velký kartáček zajistí precizní nanesení řasenky bez hrudek a slepování.</p>
<p>&nbsp,</p>
<p>Toužíte po extra výrazných řasách? Vsaďte na naši řasenku!</p>
<p>&nbsp,</p>
<p>*Až 2 vrstvy, výsledky studie klinické účinnosti s 21 osobami</p><p>&nbsp,</p><a target=""_blank"" href=""https://ce.avon.com/ingredients-warning/cs/1227270"" style=""text-decoration: underline !important"">Podrobnosti o způsobu použití, ingrediencích a varováních</a>
<p>&nbsp,</p>";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/prod_1227270_1_613x613.jpg?v=1747663844";"https://media.ce.avon.digital-catalogue.com/cz/c06_cz_2025/shade_1507734.jpg?v=1747663787";="9.50";ml
